properties,building_id,total_pixels,valid_pixels,valid_pixel_pct,mean_pre_vv,mean_post_vv,mean_change_vv,median_change_vv,std_change_vv,mean_pre_vh,mean_post_vh,mean_change_vh,median_change_vh,std_change_vh
"{'osm_id': 354847904, 'osm_type': 'yes'}",chennai_bld_000649,2,2,100.0,7.515447616577148,8.57872200012207,1.06327486038208,1.06327486038208,0.5753426551818848,-10.835981369018555,-10.057632446289062,0.7783498764038086,0.7783498764038086,0.9760637283325195
"{'osm_id': 354847909, 'osm_type': 'yes'}",chennai_bld_000650,2,2,100.0,-0.6968184113502502,-4.214406967163086,-3.5175886154174805,-3.5175886154174805,0.02917194366455078,-12.230670928955078,-14.68745231628418,-2.4567809104919434,-2.4567809104919434,2.3742527961730957
"{'osm_id': 354847917, 'osm_type': 'yes'}",chennai_bld_000651,2,2,100.0,2.8164308071136475,-3.0291528701782227,-5.845583438873291,-5.845583438873291,1.896066665649414,-10.355216026306152,-14.551007270812988,-4.195791244506836,-4.195791244506836,1.7344379425048828
"{'osm_id': 354847918, 'osm_type': 'yes'}",chennai_bld_000652,3,3,100.0,-7.2562821706136065,-4.858194351196289,2.398087819417318,3.907838821411133,3.0339442755360064,-12.687179565429688,-13.746938069661459,-1.0597572326660156,-1.86895751953125,1.413123803245475
"{'osm_id': 354847921, 'osm_type': 'yes'}",chennai_bld_000653,4,4,100.0,-1.7741056680679321,-2.327808380126953,-0.5537025928497314,-0.3120269775390625,0.8761241333701733,-13.200706481933594,-12.766053199768066,0.43465304374694824,0.598811149597168,2.1181902988744135
"{'osm_id': 354847922, 'osm_type': 'yes'}",chennai_bld_000654,2,2,100.0,-3.485215663909912,-3.6191470623016357,-0.13393151760101318,-0.13393151760101318,3.3035091161727905,-11.681343078613281,-12.890165328979492,-1.208822250366211,-1.208822250366211,0.7409248352050781
"{'osm_id': 354847924, 'osm_type': 'yes'}",chennai_bld_000655,2,2,100.0,-3.178248882293701,-3.413182020187378,-0.23493313789367676,-0.23493313789367676,1.6703956127166748,-12.49144172668457,-11.015979766845703,1.4754624366760254,1.4754624366760254,0.38520383834838867
"{'osm_id': 354847928, 'osm_type': 'yes'}",chennai_bld_000656,4,4,100.0,10.444608688354492,11.510042190551758,1.0654340982437134,0.7820615768432617,4.580737773832926,-6.621256351470947,-7.4409589767456055,-0.8197025060653687,0.3398316502571106,2.105572918585401
"{'osm_id': 354847930, 'osm_type': 'yes'}",chennai_bld_000657,4,4,100.0,-0.5347051620483398,-1.1169159412384033,-0.5822106003761292,-1.6979016065597534,2.5785955289576017,-14.190671920776367,-14.621664047241211,-0.43099236488342285,-0.36686038970947266,1.3988083731401904
"{'osm_id': 354847931, 'osm_type': 'yes'}",chennai_bld_000658,3,3,100.0,-5.279626846313477,-6.066876729329427,-0.7872497240702311,-0.9693484306335449,3.1590198123881046,-13.350030263264975,-12.130379994710287,1.219649314880371,0.18887996673583984,1.9407508612280953
"{'osm_id': 354847932, 'osm_type': 'yes'}",chennai_bld_000659,4,4,100.0,-0.01193016767501831,-0.011101633310317993,0.0008285492658615112,0.04773068428039551,0.5415294502693229,-13.562545776367188,-12.201140403747559,1.3614051342010498,-0.05710792541503906,4.0993552784380265
"{'osm_id': 354847939, 'osm_type': 'yes'}",chennai_bld_000660,2,2,100.0,-3.8475277423858643,-3.1491858959198,0.6983418464660645,0.6983418464660645,0.42798423767089844,-13.88673210144043,-12.286842346191406,1.5998902320861816,1.5998902320861816,0.9677653312683105
"{'osm_id': 354847941, 'osm_type': 'yes'}",chennai_bld_000661,4,4,100.0,-0.008221030235290527,-3.1405932903289795,-3.1323723793029785,-3.3725154399871826,3.4615856980544466,-10.460077285766602,-14.173929214477539,-3.7138516902923584,-3.356121063232422,1.5018521790951251
"{'osm_id': 354847943, 'osm_type': 'yes'}",chennai_bld_000662,2,2,100.0,10.034534454345703,12.134391784667969,2.0998573303222656,2.0998573303222656,1.2726564407348633,-16.347612380981445,-11.991100311279297,4.356512546539307,4.356512546539307,3.2410311698913574
"{'osm_id': 354847950, 'osm_type': 'yes'}",chennai_bld_000663,4,4,100.0,-1.1862746477127075,-3.549571990966797,-2.363297462463379,-2.7376441955566406,1.2788084394846053,-11.826238632202148,-13.612370491027832,-1.7861313819885254,-1.1154818534851074,1.8700918103522455
"{'osm_id': 354847956, 'osm_type': 'yes'}",chennai_bld_000664,4,4,100.0,-3.4900026321411133,-4.117003440856934,-0.6270011067390442,-0.7651011943817139,0.9775217894418651,-13.997978210449219,-10.964879989624023,3.033097743988037,2.672483444213867,1.789159986991376
"{'osm_id': 354847958, 'osm_type': 'yes'}",chennai_bld_000665,2,2,100.0,0.44032740592956543,1.6023905277252197,1.1620631217956543,1.1620631217956543,2.6525375843048096,-13.299259185791016,-13.933098793029785,-0.6338396072387695,-0.6338396072387695,1.4466676712036133
"{'osm_id': 354847960, 'osm_type': 'yes'}",chennai_bld_000666,4,4,100.0,-0.19628848135471344,0.8501525521278381,1.0464410781860352,1.1522146463394165,0.6198176939855952,-14.388684272766113,-12.639633178710938,1.7490501403808594,0.05961942672729492,3.800162371761197
"{'osm_id': 354847961, 'osm_type': 'yes'}",chennai_bld_000667,1,1,100.0,-0.3314182460308075,-0.9720578789710999,-0.6406396627426147,-0.6406396627426147,0.0,-14.899625778198242,-15.726432800292969,-0.8268070220947266,-0.8268070220947266,0.0
"{'osm_id': 354847965, 'osm_type': 'yes'}",chennai_bld_000668,3,3,100.0,-3.112754503885905,-2.4316689173380532,0.6810854276021322,0.21955537796020508,2.2875154648561526,-14.101954142252604,-12.461413065592447,1.6405398050944011,1.0992488861083984,1.1635069767732034
"{'osm_id': 354847966, 'osm_type': 'yes'}",chennai_bld_000669,2,2,100.0,3.039893627166748,2.9163761138916016,-0.12351727485656738,-0.12351727485656738,0.32870984077453613,-13.985960006713867,-14.103986740112305,-0.1180272102355957,-0.1180272102355957,3.1629576683044434
"{'osm_id': 354847967, 'osm_type': 'yes'}",chennai_bld_000670,1,1,100.0,-6.1512603759765625,-2.981682777404785,3.1695775985717773,3.1695775985717773,0.0,-12.456846237182617,-12.92474365234375,-0.4678974151611328,-0.4678974151611328,0.0
"{'osm_id': 354847968, 'osm_type': 'yes'}",chennai_bld_000671,1,1,100.0,-4.746640205383301,-3.3111777305603027,1.435462474822998,1.435462474822998,0.0,-12.656025886535645,-10.79535961151123,1.860666275024414,1.860666275024414,0.0
"{'osm_id': 354847986, 'osm_type': 'yes'}",chennai_bld_000672,2,2,100.0,-2.8328728675842285,-3.2520339488983154,-0.41916120052337646,-0.41916120052337646,2.376352906227112,-10.564939498901367,-13.79685115814209,-3.231912136077881,-3.231912136077881,1.0189766883850098
"{'osm_id': 354847997, 'osm_type': 'yes'}",chennai_bld_000673,3,3,100.0,-4.388374328613281,-3.238740603129069,1.149633804957072,-0.20698070526123047,3.259150903740933,-14.048053741455078,-12.61525853474935,1.4327945709228516,1.060469627380371,1.700671070035334
"{'osm_id': 354848003, 'osm_type': 'yes'}",chennai_bld_000674,5,5,100.0,-0.006746912002563476,-0.3354837417602539,-0.3287367820739746,0.7233643531799316,2.994673217731795,-11.701931762695313,-13.153793334960938,-1.4518600463867188,-0.6973590850830078,4.343330713594133
"{'osm_id': 354993376, 'osm_type': 'yes'}",chennai_bld_000675,4,4,100.0,-1.3886390924453735,-3.165377616882324,-1.7767386436462402,-1.4258743524551392,1.3289120195849566,-11.080144882202148,-10.968976020812988,0.11116921901702881,-1.4780700206756592,2.9200813243372106
"{'osm_id': 354993402, 'osm_type': 'yes'}",chennai_bld_000676,2,2,100.0,-3.0568134784698486,-5.433966636657715,-2.377153158187866,-2.377153158187866,1.7580087184906006,-12.85898208618164,-13.750822067260742,-0.8918404579162598,-0.8918404579162598,2.539130687713623
"{'osm_id': 354993428, 'osm_type': 'yes'}",chennai_bld_000677,4,4,100.0,-1.87626051902771,-3.642578125,-1.76631760597229,-1.1554820537567139,1.4100225344121953,-11.13715934753418,-12.303909301757812,-1.1667509078979492,-1.4416613578796387,2.0623454932774288
"{'osm_id': 354993431, 'osm_type': 'yes'}",chennai_bld_000678,5,5,100.0,-2.5876739501953123,-2.8719223022460936,-0.28424839973449706,-0.7243292331695557,2.6706998708751546,-9.99620361328125,-10.921853637695312,-0.9256497383117676,-1.433281421661377,2.4258785985353706
"{'osm_id': 354993466, 'osm_type': 'yes'}",chennai_bld_000679,2,2,100.0,-3.9720096588134766,-5.263812065124512,-1.2918024063110352,-1.2918024063110352,0.8356170654296875,-15.014833450317383,-13.193981170654297,1.8208532333374023,1.8208532333374023,3.3437118530273438
"{'osm_id': 354993511, 'osm_type': 'yes'}",chennai_bld_000680,3,3,100.0,-3.4095948537190757,-5.572682062784831,-2.1630872090657554,-1.8979144096374512,1.51359495856805,-12.517704010009766,-14.054786682128906,-1.5370829900105794,-1.5228586196899414,1.5405789630816735
"{'osm_id': 354993559, 'osm_type': 'yes'}",chennai_bld_000681,4,4,100.0,-3.116260528564453,-3.9225924015045166,-0.8063316345214844,-0.7005699276924133,1.1956071057795499,-9.878427505493164,-11.338644981384277,-1.4602164030075073,-2.174226760864258,1.8933306837142083
"{'osm_id': 354993563, 'osm_type': 'yes'}",chennai_bld_000682,1,1,100.0,-6.371519565582275,-6.827704906463623,-0.45618534088134766,-0.45618534088134766,0.0,-14.790701866149902,-16.313560485839844,-1.5228586196899414,-1.5228586196899414,0.0
"{'osm_id': 354993586, 'osm_type': 'yes'}",chennai_bld_000683,3,3,100.0,-1.1124696731567383,-3.709652900695801,-2.5971832275390625,-2.1274194717407227,1.1146208414316792,-12.929730733235678,-12.371959686279297,0.557769775390625,-0.06028461456298828,3.536222485514621
"{'osm_id': 354993590, 'osm_type': 'yes'}",chennai_bld_000684,4,4,100.0,-2.427232265472412,-4.489165782928467,-2.061933755874634,-1.82819402217865,1.3383799048376577,-13.394973754882812,-13.35736083984375,0.0376126766204834,-0.7915716171264648,3.192231558408211
"{'osm_id': 354993646, 'osm_type': 'yes'}",chennai_bld_000685,2,2,100.0,-3.8605544567108154,-4.401146411895752,-0.5405919551849365,-0.5405919551849365,1.229949712753296,-11.992733001708984,-12.201229095458984,-0.2084965705871582,-0.2084965705871582,3.703233242034912
"{'osm_id': 355010870, 'osm_type': 'yes'}",chennai_bld_000686,4,4,100.0,5.481832504272461,4.607532501220703,-0.874299943447113,-1.4161149263381958,1.6239125557176395,-11.868252754211426,-11.541460990905762,0.3267911672592163,-0.8199019432067871,2.4542227288458918
"{'osm_id': 355010872, 'osm_type': 'yes'}",chennai_bld_000687,4,4,100.0,-1.5265731811523438,-2.0358426570892334,-0.5092693567276001,-0.49763041734695435,1.8547563205671806,-12.908037185668945,-13.55308723449707,-0.6450498104095459,-0.9168415069580078,3.815409344746408
"{'osm_id': 355010873, 'osm_type': 'yes'}",chennai_bld_000688,2,2,100.0,-0.8625999093055725,-3.1568737030029297,-2.294273853302002,-2.294273853302002,1.1146135330200195,-9.567039489746094,-13.950759887695312,-4.383720397949219,-4.383720397949219,1.5647811889648438
"{'osm_id': 355010875, 'osm_type': 'yes'}",chennai_bld_000689,4,4,100.0,2.958496570587158,3.4701387882232666,0.5116421580314636,0.4568514823913574,2.0579067646945663,-13.652108192443848,-12.283573150634766,1.3685345649719238,-0.1131587028503418,3.7072432781054068
"{'osm_id': 355010876, 'osm_type': 'yes'}",chennai_bld_000690,4,4,100.0,6.417900562286377,7.697260856628418,1.2793605327606201,1.1816565990447998,4.6909509147935795,-14.364105224609375,-14.50027084350586,-0.13616681098937988,0.7534899711608887,2.7108692188894046
"{'osm_id': 355010877, 'osm_type': 'yes'}",chennai_bld_000691,4,4,100.0,-0.3485236167907715,-1.6854020357131958,-1.3368782997131348,-1.8629655838012695,2.5420185044667845,-8.942671775817871,-11.310851097106934,-2.3681793212890625,-2.3626158237457275,3.0114217760024253
"{'osm_id': 355010880, 'osm_type': 'yes'}",chennai_bld_000692,3,3,100.0,4.094176610310872,3.664114316304525,-0.43006237347920734,-0.23225021362304688,1.8369181315290068,-11.363636016845703,-11.852228800455729,-0.48859214782714844,-0.46227169036865234,1.6223507437472664
"{'osm_id': 355010882, 'osm_type': 'yes'}",chennai_bld_000693,4,4,100.0,-1.8474386930465698,0.8056032657623291,2.6530418395996094,1.859144687652588,3.1553076210169424,-14.154989242553711,-15.423070907592773,-1.268080472946167,-0.36011171340942383,1.9651520054011746
"{'osm_id': 355010884, 'osm_type': 'yes'}",chennai_bld_000694,3,3,100.0,1.316996733347575,-1.6582285563151042,-2.9752251307169595,-5.264348983764648,4.214395661321645,-15.868741353352865,-15.156943003336588,0.7117989857991537,0.9762325286865234,1.2285615805343106
"{'osm_id': 355010885, 'osm_type': 'yes'}",chennai_bld_000695,2,2,100.0,-2.5408759117126465,-3.6919000148773193,-1.1510241031646729,-1.1510241031646729,3.6973330974578857,-16.99793243408203,-12.522645950317383,4.47528600692749,4.47528600692749,1.4216656684875488
"{'osm_id': 355010886, 'osm_type': 'yes'}",chennai_bld_000696,1,1,100.0,-0.9649460911750793,-0.15151295065879822,0.8134331703186035,0.8134331703186035,0.0,-13.151398658752441,-10.860072135925293,2.2913265228271484,2.2913265228271484,0.0
"{'osm_id': 355010892, 'osm_type': 'yes'}",chennai_bld_000697,4,4,100.0,-2.2298965454101562,-0.9403276443481445,1.2895687818527222,1.8562815189361572,2.4914052337968835,-11.272726058959961,-10.309006690979004,0.9637188911437988,1.1230030059814453,1.4003244554773797
"{'osm_id': 355010893, 'osm_type': 'yes'}",chennai_bld_000698,2,2,100.0,5.809174537658691,3.531428575515747,-2.2777457237243652,-2.2777457237243652,4.459992408752441,-10.960687637329102,-10.072050094604492,0.8886375427246094,0.8886375427246094,3.031243324279785
"{'osm_id': 355010894, 'osm_type': 'yes'}",chennai_bld_000699,1,1,100.0,-5.738692760467529,-1.7330135107040405,4.005679130554199,4.005679130554199,0.0,-10.70406436920166,-12.466639518737793,-1.7625751495361328,-1.7625751495361328,0.0
"{'osm_id': 355010896, 'osm_type': 'yes'}",chennai_bld_000700,2,2,100.0,7.732234954833984,4.216078758239746,-3.5161561965942383,-3.5161561965942383,2.629819869995117,-11.087493896484375,-11.735633850097656,-0.6481399536132812,-0.6481399536132812,0.8775634765625
"{'osm_id': 355010903, 'osm_type': 'yes'}",chennai_bld_000701,3,3,100.0,-2.0248239835103354,-3.892200787862142,-1.8673768043518066,-1.1796603202819824,1.0921192240161715,-10.471221288045248,-13.014025370279947,-2.5428040822347007,-2.818939208984375,2.9000527367308315
"{'osm_id': 355010905, 'osm_type': 'yes'}",chennai_bld_000702,4,4,100.0,3.638103485107422,4.001414775848389,0.3633110523223877,0.38981151580810547,1.5773178086348185,-10.167491912841797,-11.62955379486084,-1.4620625972747803,-1.7577152252197266,1.299314870977194
"{'osm_id': 355010908, 'osm_type': 'yes'}",chennai_bld_000703,4,4,100.0,-4.843535900115967,-5.869917392730713,-1.026381492614746,-1.037700891494751,4.375609660430113,-12.648988723754883,-14.154708862304688,-1.5057191848754883,-1.711930274963379,0.7034942410991035
"{'osm_id': 355010910, 'osm_type': 'yes'}",chennai_bld_000704,2,2,100.0,-1.761300802230835,-3.9391820430755615,-2.1778812408447266,-2.1778812408447266,1.9692444801330566,-16.05217742919922,-14.429430961608887,1.6227455139160156,1.6227455139160156,1.6958532333374023
"{'osm_id': 355010915, 'osm_type': 'yes'}",chennai_bld_000705,1,1,100.0,0.45180097222328186,0.5808844566345215,0.12908348441123962,0.12908348441123962,0.0,-16.89901351928711,-11.906357765197754,4.9926557540893555,4.9926557540893555,0.0
"{'osm_id': 355010916, 'osm_type': 'yes'}",chennai_bld_000706,4,4,100.0,-4.027234077453613,-3.243802547454834,0.7834311723709106,1.1696641445159912,3.854176586725879,-16.331188201904297,-12.909244537353516,3.4219443798065186,3.365178108215332,1.725022132224475
"{'osm_id': 355010917, 'osm_type': 'yes'}",chennai_bld_000707,1,1,100.0,3.01069712638855,1.520851731300354,-1.4898453950881958,-1.4898453950881958,0.0,-14.548276901245117,-14.050392150878906,0.49788475036621094,0.49788475036621094,0.0
"{'osm_id': 355010919, 'osm_type': 'yes'}",chennai_bld_000708,2,2,100.0,4.572136402130127,5.949200630187988,1.3770644664764404,1.3770644664764404,6.3265540599823,-14.047152519226074,-12.63535213470459,1.4118003845214844,1.4118003845214844,1.1502256393432617
"{'osm_id': 355010921, 'osm_type': 'yes'}",chennai_bld_000709,2,2,100.0,-1.7658190727233887,-4.828598499298096,-3.062779426574707,-3.062779426574707,1.9292402863502511,-9.517143249511719,-13.649149894714355,-4.132006645202637,-4.132006645202637,0.2296140193940447
"{'osm_id': 355010926, 'osm_type': 'yes'}",chennai_bld_000710,3,3,100.0,-3.3667774200439453,-5.639915466308594,-2.2731383641560874,-2.578385353088379,0.9199488456241144,-14.79510498046875,-10.582235336303711,4.212869326273601,2.5779590606689453,2.9921509332986758
"{'osm_id': 355010927, 'osm_type': 'yes'}",chennai_bld_000711,1,1,100.0,-5.738692760467529,-1.7330135107040405,4.005679130554199,4.005679130554199,0.0,-10.70406436920166,-12.466639518737793,-1.7625751495361328,-1.7625751495361328,0.0
"{'osm_id': 355010929, 'osm_type': 'yes'}",chennai_bld_000712,2,2,100.0,-1.36687433719635,2.006237745285034,3.3731119632720947,3.3731119632720947,2.3227622509002686,-12.263553619384766,-11.163778305053711,1.0997753143310547,1.0997753143310547,1.2005720138549805
"{'osm_id': 355010935, 'osm_type': 'yes'}",chennai_bld_000713,2,2,100.0,5.48597526550293,7.719782829284668,2.2338075637817383,2.2338075637817383,1.1800127625465409,-14.338155746459961,-11.48792839050293,2.8502278327941895,2.8502278327941895,4.578465938568115
"{'osm_id': 355010937, 'osm_type': 'yes'}",chennai_bld_000714,2,2,100.0,0.7565679550170898,2.0002737045288086,1.2437058687210083,1.2437058687210083,0.19335615634918213,-12.1838960647583,-10.649919509887695,1.5339770317077637,1.5339770317077637,1.6347737312316895
"{'osm_id': 355010938, 'osm_type': 'yes'}",chennai_bld_000715,4,4,100.0,-0.9484459161758423,-0.7961538434028625,0.1522919237613678,0.42549628019332886,1.7727232473968908,-12.816295623779297,-11.798982620239258,1.0173132419586182,0.27020835876464844,2.3106038129199136
"{'osm_id': 355010943, 'osm_type': 'yes'}",chennai_bld_000716,4,4,100.0,4.66618537902832,3.761969804763794,-0.9042152166366577,-1.3087701797485352,1.2877148826734424,-13.089289665222168,-13.340517044067383,-0.25122690200805664,-0.3495063781738281,1.167273949393839
"{'osm_id': 355010945, 'osm_type': 'yes'}",chennai_bld_000717,4,4,100.0,4.824150562286377,2.388780117034912,-2.435370922088623,-2.250483751296997,1.001881364392856,-12.769214630126953,-11.350560188293457,1.418654441833496,1.4734842777252197,4.665461742396754
"{'osm_id': 355010947, 'osm_type': 'yes'}",chennai_bld_000718,3,3,100.0,-3.5971155166625977,-3.223292350769043,0.373823086420695,-0.20698070526123047,2.2032267609930383,-13.317747751871744,-13.271505991617838,0.046241442362467446,-0.43882179260253906,0.7173935920083464
"{'osm_id': 355010949, 'osm_type': 'yes'}",chennai_bld_000719,2,2,100.0,-0.6559897065162659,2.312253475189209,2.96824312210083,2.96824312210083,1.803574562072754,-10.85593318939209,-12.510265350341797,-1.6543326377868652,-1.6543326377868652,0.4344019889831543
"{'osm_id': 355010956, 'osm_type': 'yes'}",chennai_bld_000720,2,2,100.0,2.1263420581817627,2.46639084815979,0.3400486707687378,0.3400486707687378,2.7631112337112427,-12.647051811218262,-13.34458065032959,-0.6975288391113281,-0.6975288391113281,0.49478721618652344
"{'osm_id': 355010960, 'osm_type': 'yes'}",chennai_bld_000721,2,2,100.0,4.023523330688477,4.84654426574707,0.8230210542678833,0.8230210542678833,0.8794857263565063,-13.628881454467773,-9.952519416809082,3.676361560821533,3.676361560821533,0.9795613288879395
"{'osm_id': 355010961, 'osm_type': 'yes'}",chennai_bld_000722,4,4,100.0,-3.920071601867676,-1.5855364799499512,2.3345348834991455,-1.0814259052276611,6.379671287458572,-11.683286666870117,-12.578489303588867,-0.8952031135559082,-0.3642706871032715,3.354046954698344
"{'osm_id': 355010962, 'osm_type': 'yes'}",chennai_bld_000723,2,2,100.0,3.0613293647766113,-0.4772755801677704,-3.538605213165283,-3.538605213165283,2.219530701637271,-12.203365325927734,-12.220649719238281,-0.017283916473388672,-0.017283916473388672,0.5056614875793457
"{'osm_id': 355010965, 'osm_type': 'yes'}",chennai_bld_000724,4,4,100.0,0.233464777469635,-0.46935611963272095,-0.702820897102356,-0.775897204875946,2.0373443143001513,-10.899559020996094,-13.676919937133789,-2.777360200881958,-3.3115878105163574,2.5804411102165337
"{'osm_id': 355010967, 'osm_type': 'yes'}",chennai_bld_000725,4,4,100.0,3.1982505321502686,3.0678298473358154,-0.1304207444190979,-0.23117077350616455,2.7054868735360964,-12.070094108581543,-12.321165084838867,-0.2510716915130615,-0.6975288391113281,1.2776176968735602
"{'osm_id': 355010970, 'osm_type': 'yes'}",chennai_bld_000726,2,2,100.0,0.43101775646209717,-0.7795054316520691,-1.210523247718811,-1.210523247718811,1.0704313963651666,-12.966060638427734,-13.079218864440918,-0.1131587028503418,-0.1131587028503418,1.460864543914795
"{'osm_id': 355010973, 'osm_type': 'yes'}",chennai_bld_000727,2,2,100.0,-2.648481845855713,0.34906911849975586,2.9975509643554688,2.9975509643554688,4.706067681312563,-13.436301231384277,-13.735074996948242,-0.29877376556396484,-0.29877376556396484,0.5603485107421875
"{'osm_id': 355010975, 'osm_type': 'yes'}",chennai_bld_000728,2,2,100.0,-4.367563247680664,-3.9166905879974365,0.45087289810180664,0.45087289810180664,1.5752172470092773,-13.361780166625977,-14.278621673583984,-0.9168415069580078,-0.9168415069580078,0.4170417785644531
"{'osm_id': 355010976, 'osm_type': 'yes'}",chennai_bld_000729,4,4,100.0,0.7998684644699097,1.7581992149353027,0.9583308100700378,0.9861724376678467,2.51639326440843,-14.819178581237793,-13.295196533203125,1.523982286453247,0.8023552894592285,1.5614817776481758
"{'osm_id': 355010978, 'osm_type': 'yes'}",chennai_bld_000730,4,4,100.0,1.8793985843658447,3.5055606365203857,1.626162052154541,0.7410027980804443,2.5391228784024698,-11.888683319091797,-11.371916770935059,0.5167663097381592,-0.8199019432067871,3.3581555935230685
"{'osm_id': 355010979, 'osm_type': 'yes'}",chennai_bld_000731,4,4,100.0,4.52659273147583,6.7085795402526855,2.1819868087768555,2.2338075637817383,3.575026027769327,-14.843918800354004,-12.570652961730957,2.2732653617858887,1.696302890777588,3.4774439055521444
"{'osm_id': 355010981, 'osm_type': 'yes'}",chennai_bld_000732,2,2,100.0,-2.648481845855713,0.34906911849975586,2.9975509643554688,2.9975509643554688,4.706067681312563,-13.436301231384277,-13.735074996948242,-0.29877376556396484,-0.29877376556396484,0.5603485107421875
"{'osm_id': 355010982, 'osm_type': 'yes'}",chennai_bld_000733,3,3,100.0,0.16055095195770264,0.8281828562418619,0.6676320234934489,0.5916345119476318,2.693360544445433,-11.59332275390625,-11.814584096272787,-0.22126070658365884,-0.8228387832641602,1.0738724626884626
"{'osm_id': 355010990, 'osm_type': 'yes'}",chennai_bld_000734,3,3,100.0,-1.580571174621582,-4.731758117675781,-3.151187260945638,-4.848357200622559,4.137006010735008,-15.219676971435547,-12.356608072916666,2.863067626953125,3.0536203384399414,2.558499245930141
"{'osm_id': 355010991, 'osm_type': 'yes'}",chennai_bld_000735,4,4,100.0,2.8534703254699707,2.326399564743042,-0.5270709991455078,-0.1313009262084961,4.723632904315033,-11.705379486083984,-10.318366050720215,1.3870131969451904,0.9205918312072754,3.127035255964966
"{'osm_id': 355010993, 'osm_type': 'yes'}",chennai_bld_000736,2,2,100.0,2.4700729846954346,2.6304941177368164,0.16042113304138184,0.16042113304138184,2.9427387714385986,-13.078827857971191,-13.106903076171875,-0.028075218200683594,-0.028075218200683594,1.164240837097168
"{'osm_id': 355010998, 'osm_type': 'yes'}",chennai_bld_000737,4,4,100.0,1.0002585649490356,1.885331392288208,0.8850727677345276,1.1075091361999512,0.5924348595676738,-12.461799621582031,-13.127287864685059,-0.6654882431030273,-0.6603636741638184,2.743526961997772
"{'osm_id': 355011011, 'osm_type': 'yes'}",chennai_bld_000738,2,2,100.0,0.854689359664917,2.710970878601074,1.8562815189361572,1.8562815189361572,0.4817006587982178,-10.643505096435547,-10.931349754333496,-0.287844181060791,-0.287844181060791,0.7668423652648926
"{'osm_id': 355011013, 'osm_type': 'yes'}",chennai_bld_000739,1,1,100.0,-5.110136032104492,1.2213293313980103,6.331465244293213,6.331465244293213,0.0,-13.592708587646484,-9.562081336975098,4.030627250671387,4.030627250671387,0.0
"{'osm_id': 355011020, 'osm_type': 'yes'}",chennai_bld_000740,1,1,100.0,0.8472774028778076,1.1990739107131958,0.3517965078353882,0.3517965078353882,0.0,-7.7063093185424805,-12.810708999633789,-5.104399681091309,-5.104399681091309,0.0
"{'osm_id': 355011024, 'osm_type': 'yes'}",chennai_bld_000741,2,2,100.0,-3.8696136474609375,-1.5940980911254883,2.275515556335449,2.275515556335449,1.3991754055023193,-14.20968246459961,-13.496847152709961,0.7128357887268066,0.7128357887268066,2.5513052940368652
"{'osm_id': 355011029, 'osm_type': 'yes'}",chennai_bld_000742,4,4,100.0,3.295330286026001,0.6979255080223083,-2.597404718399048,-2.2378668785095215,0.8289423095259817,-11.988146781921387,-12.69074821472168,-0.7026019096374512,-0.5478672981262207,2.6720458686234703
"{'osm_id': 355011031, 'osm_type': 'yes'}",chennai_bld_000743,2,2,100.0,6.421517848968506,5.291858673095703,-1.1296594142913818,-1.1296594142913818,0.5347015857696533,-9.69147777557373,-12.3277587890625,-2.6362810134887695,-2.6362810134887695,0.175537109375
"{'osm_id': 355011034, 'osm_type': 'yes'}",chennai_bld_000744,3,3,100.0,-1.8903392155965169,-2.6945362091064453,-0.8041969935099283,-1.2007088661193848,3.5576388940474333,-14.285822550455729,-11.863629659016928,2.4221938451131186,2.775362968444824,1.5773844891318196
"{'osm_id': 355011036, 'osm_type': 'yes'}",chennai_bld_000745,4,4,100.0,-0.5351113677024841,-1.0177958011627197,-0.482684463262558,-0.31988877058029175,0.38155714204118585,-12.626627922058105,-13.433740615844727,-0.8071131706237793,-0.9326248168945312,3.4450233471270018
"{'osm_id': 355011045, 'osm_type': 'yes'}",chennai_bld_000746,2,2,100.0,1.2580479383468628,0.48215073347091675,-0.775897204875946,-0.775897204875946,0.34475642442703247,-10.036033630371094,-13.669053077697754,-3.63301944732666,-3.63301944732666,1.8408775329589844
"{'osm_id': 355011049, 'osm_type': 'yes'}",chennai_bld_000747,1,1,100.0,3.01069712638855,1.520851731300354,-1.4898453950881958,-1.4898453950881958,0.0,-14.548276901245117,-14.050392150878906,0.49788475036621094,0.49788475036621094,0.0
"{'osm_id': 355011052, 'osm_type': 'yes'}",chennai_bld_000748,4,4,100.0,-1.4043269157409668,-0.1499953269958496,1.2543315887451172,1.9934055805206299,1.9736727385550736,-13.1663179397583,-13.762012481689453,-0.5956935882568359,-0.8460578918457031,0.8390328136034695
"{'osm_id': 355011058, 'osm_type': 'yes'}",chennai_bld_000749,2,2,100.0,-1.0763533115386963,-3.172478675842285,-2.096125602722168,-2.096125602722168,0.971781134605415,-10.21221923828125,-13.748746871948242,-3.536527633666992,-3.536527633666992,2.2026443481445312
"{'osm_id': 355011061, 'osm_type': 'yes'}",chennai_bld_000750,3,3,100.0,-4.358093897501628,-9.483879725138346,-5.125786145528157,-3.613884449005127,2.778581336560064,-10.909461975097656,-8.970237096150717,1.9392237663269043,1.0284357070922852,2.4156882561408035
"{'osm_id': 355011063, 'osm_type': 'yes'}",chennai_bld_000751,4,4,100.0,11.574138641357422,14.165643692016602,2.591505527496338,2.5953073501586914,3.205069909001675,-12.103858947753906,-8.945558547973633,3.1582999229431152,2.1476778984069824,4.528997956404078
