building_id,event_id,sample_type,qc_status,errors
TN_MANDOUS_2022_033007,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033351,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_034393,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000003,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000006,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_004660,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008651,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011487,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017495,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017504,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021957,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026458,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029025,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000038,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000107,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_005039,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008731,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011495,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011564,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017508,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022606,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026493,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029024,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_002396,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_002659,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006497,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008859,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011834,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018305,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018347,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022748,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_027101,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029562,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003681,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003699,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007521,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010416,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012846,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018998,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018996,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_023624,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028206,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030280,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003683,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003734,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007791,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010464,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012844,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019002,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018995,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_023639,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028166,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030418,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008607,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010453,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_014372,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019994,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_020018,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028527,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028541,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030945,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_016908,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021205,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021210,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025074,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028622,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033043,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025227,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033034,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033008,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_033353,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000004,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000007,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_004668,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008652,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011488,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017496,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017509,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021958,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026460,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029026,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000042,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_000129,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_005186,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008753,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011496,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011779,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_017658,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022682,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_026539,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029106,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_002397,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_002790,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_006540,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_008860,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_011835,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018306,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018359,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_022751,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_027102,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_029563,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003684,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003713,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007525,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010434,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012848,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019008,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_018999,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_023645,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028209,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030281,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003686,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_003737,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_007841,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010468,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_012847,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019005,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019003,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_023651,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028183,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030458,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010550,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_010454,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_014375,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_019995,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_020030,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028538,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028560,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_030946,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_016909,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021206,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_021213,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_025077,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_MANDOUS_2022_028623,TN_MANDOUS_2022,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_000002,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_000003,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_011241,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_034258,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_064769,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_103087,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_103230,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_132547,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_146885,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_158837,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_000005,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_000001,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_011271,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_034260,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_064772,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_103110,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_103434,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_132551,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_147306,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_158840,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_002178,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_002269,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_013103,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_038820,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_068424,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_105178,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_105180,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_133511,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_147683,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_159776,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_002880,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_002875,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_013907,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_042162,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_073396,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_106865,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_106898,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_133867,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_148463,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_160162,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_004160,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_004153,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_015573,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_043517,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_078359,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_111754,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_111759,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_134372,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_150019,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_160295,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_005177,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_004435,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_015843,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_044972,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_083287,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_083577,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_116426,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_139058,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_150701,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_160407,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_005176,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_005184,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_019691,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_044978,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_083303,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_083472,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_116434,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_139051,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_150703,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_160405,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_006654,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_006650,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_023909,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_049920,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_088258,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_088263,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_121470,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_142587,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_152759,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_162717,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_008911,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_008919,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_027428,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_054879,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_093201,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_093324,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_126255,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_143641,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_156890,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_167094,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_011039,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_011053,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_032377,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_059822,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_098167,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_098186,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_130292,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
TN_SOUTHERN_FLOOD_2023_145867,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_157868,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_168795,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,PASS,none
TN_SOUTHERN_FLOOD_2023_000004,TN_SOUTHERN_FLOOD_2023,SAR_ONLY,FAIL,non_finite_values_in_sar_pre;non_finite_values_in_sar_post
