building_id,event_id,geometry_hash,geometry_found,geometry_valid,geometry_source,geometry_area,geometry_centroid_lat,geometry_centroid_lon,status,reason
TN_VARDAH_2016_071302,TN_VARDAH_2016,6fa4f23f4979303f,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,103.92,13.074705117212877,80.2018162209781,PASS,none
TN_VARDAH_2016_074137,TN_VARDAH_2016,9ceb499b480606ff,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,231.67,13.08267349348424,80.19888889767837,PASS,none
TN_VARDAH_2016_096264,TN_VARDAH_2016,8c0bb321d9129652,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,130.02,13.100159357900374,80.20121348746291,PASS,none
TN_VARDAH_2016_123815,TN_VARDAH_2016,a75ee70ee82a5dad,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,49.86,13.115749892477185,80.20548116870815,PASS,none
TN_VARDAH_2016_153542,TN_VARDAH_2016,471b7c795c1398d3,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,80.34,13.12958845832036,80.19868894043084,PASS,none
TN_VARDAH_2016_183201,TN_VARDAH_2016,54b2fa966cffb715,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,13.45,13.154804028967426,80.20239910864139,PASS,none
TN_VARDAH_2016_000055,TN_VARDAH_2016,11c3bc213819096e,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,598.18,13.014624799042489,80.2103321996495,PASS,none
TN_VARDAH_2016_000069,TN_VARDAH_2016,e53f6a2cf001b026,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,43.52,13.024986345800516,80.2122336383029,PASS,none
TN_VARDAH_2016_021889,TN_VARDAH_2016,ebcaae91f9794757,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,154.27,13.038303089146234,80.21007200404894,PASS,none
TN_VARDAH_2016_046588,TN_VARDAH_2016,52649ad6f41dada4,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,329.59,13.056218940850153,80.21007477023413,PASS,none
TN_VARDAH_2016_071297,TN_VARDAH_2016,25314b99994e578e,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,53.87,13.070935920823324,80.21264468902133,PASS,none
TN_VARDAH_2016_074190,TN_VARDAH_2016,e71da46a63eef7f1,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,169.1,13.08276548239682,80.21033408759305,PASS,none
TN_VARDAH_2016_096404,TN_VARDAH_2016,a76d562ce17abcbf,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,12.75,13.099737291512282,80.21376819307832,PASS,none
TN_VARDAH_2016_123838,TN_VARDAH_2016,e5d99469f7313926,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,61.61,13.114819223457856,80.20910843555932,PASS,none
TN_VARDAH_2016_153566,TN_VARDAH_2016,07c14e01a96aa4b3,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,68.49,13.130446504955705,80.21289393252782,PASS,none
TN_VARDAH_2016_183244,TN_VARDAH_2016,72d0030098e84dea,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,42.3,13.154111568456935,80.21151803271152,PASS,none
TN_VARDAH_2016_005076,TN_VARDAH_2016,cbbbe5eb5ffdd2e8,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,29.81,13.026323456988305,80.22564448932646,PASS,none
TN_VARDAH_2016_026788,TN_VARDAH_2016,ae65ae0adcc5eba4,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,85.69,13.03972804107886,80.23259681587345,PASS,none
TN_VARDAH_2016_051537,TN_VARDAH_2016,365a5cd3b6cec09c,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,150.48,13.062234070319953,80.22351257700976,PASS,none
TN_VARDAH_2016_085181,TN_VARDAH_2016,eb2307c403ed2aa5,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,116.95,13.082743944318752,80.23436136685785,PASS,none
TN_VARDAH_2016_101245,TN_VARDAH_2016,2e9c198c12fcd1ce,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,34.59,13.099710778952103,80.23209138709568,PASS,none
TN_VARDAH_2016_128764,TN_VARDAH_2016,812bbe473247edd2,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,148.8,13.116649988750316,80.2264170809226,PASS,none
TN_VARDAH_2016_158525,TN_VARDAH_2016,dc4960aabb7ae928,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,19.7,13.131474406567145,80.2314646761786,PASS,none
TN_VARDAH_2016_188137,TN_VARDAH_2016,9d928d8e1a6c28b7,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,20.6,13.153578619451196,80.2305356001369,PASS,none
TN_VARDAH_2016_009962,TN_VARDAH_2016,75ee0a77f8f8ea59,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,23.31,13.02229291399544,80.24416721996279,PASS,none
TN_VARDAH_2016_010030,TN_VARDAH_2016,ef1f35100cc5824a,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,283.3,13.025252666318961,80.24662106206834,PASS,none
TN_VARDAH_2016_031742,TN_VARDAH_2016,8a8a7ec2312ac9e7,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,130.18,13.045065614497286,80.2472786643112,PASS,none
TN_VARDAH_2016_056455,TN_VARDAH_2016,fb94e31bf16c6b64,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,90.12,13.056523522834683,80.24709558477154,PASS,none
TN_VARDAH_2016_081215,TN_VARDAH_2016,fcbab58ace74377a,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,72.66,13.072014497723863,80.24719632850598,PASS,none
TN_VARDAH_2016_106153,TN_VARDAH_2016,32c30d484abfe6cc,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,12.19,13.09367120185694,80.23801640618997,PASS,none
TN_VARDAH_2016_106217,TN_VARDAH_2016,7d271b29fdb5030c,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,46.97,13.101412982214415,80.24245101882148,PASS,none
TN_VARDAH_2016_133723,TN_VARDAH_2016,e4111f02d4dba912,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,30.59,13.11322330244273,80.24533884143506,PASS,none
TN_VARDAH_2016_163445,TN_VARDAH_2016,c8212eafdf795547,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,86.24,13.137829196666898,80.24792430693677,PASS,none
TN_VARDAH_2016_193136,TN_VARDAH_2016,f076069d8a0f4056,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,83.8,13.14648538661177,80.24804811031349,PASS,none
TN_VARDAH_2016_010002,TN_VARDAH_2016,657ceb10717f45d1,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,7.32,13.013430369780982,80.24917771043864,PASS,none
TN_VARDAH_2016_010204,TN_VARDAH_2016,c46c53c8c05b1025,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,43.61,13.026277377970214,80.25181226860659,PASS,none
TN_VARDAH_2016_031819,TN_VARDAH_2016,39485856c52dd24d,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,16.34,13.03818845432005,80.24948609039731,PASS,none
TN_VARDAH_2016_056497,TN_VARDAH_2016,5619464ea2d1e3b3,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,250.23,13.059201066729555,80.25115994626832,PASS,none
TN_VARDAH_2016_081272,TN_VARDAH_2016,ec075318a12d2eab,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,105.94,13.08208845568054,80.25029529998258,PASS,none
TN_VARDAH_2016_106173,TN_VARDAH_2016,a6aedd97c1ccdf00,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,30.96,13.084859476979585,80.25092418725237,PASS,none
TN_VARDAH_2016_106347,TN_VARDAH_2016,fcc3a7290a57124a,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,39.36,13.100132056169837,80.25041135018738,PASS,none
TN_VARDAH_2016_133784,TN_VARDAH_2016,09450ced77ba6980,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,120.75,13.117155127497202,80.24904791815753,PASS,none
TN_VARDAH_2016_163458,TN_VARDAH_2016,eeb01971334fe795,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,14.85,13.128754533255343,80.24937665972419,PASS,none
TN_VARDAH_2016_193165,TN_VARDAH_2016,d12aa20b61afac93,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,48.08,13.155294443075855,80.2495483419041,PASS,none
TN_VARDAH_2016_014967,TN_VARDAH_2016,12536fe23ab23ad6,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,119.54,13.022158128062303,80.26793111305581,PASS,none
TN_VARDAH_2016_014962,TN_VARDAH_2016,fb4f3928d9fffdd8,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,340.23,13.025535611782622,80.27042302528042,PASS,none
TN_VARDAH_2016_036716,TN_VARDAH_2016,98bc8ab651515868,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,94.65,13.040171962302582,80.2658474458027,PASS,none
TN_VARDAH_2016_061409,TN_VARDAH_2016,2b92f4ecb380b3c3,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,78.77,13.062526390323253,80.26739743102993,PASS,none
TN_VARDAH_2016_086164,TN_VARDAH_2016,fff581c1cdf9c9b3,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,104.37,13.081742666085402,80.2700263350069,PASS,none
TN_VARDAH_2016_111103,TN_VARDAH_2016,fb067cd1bcfd3c33,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,11.61,13.094160396448668,80.26679267579556,PASS,none
TN_VARDAH_2016_111198,TN_VARDAH_2016,e92109d6cbcfa113,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,19.45,13.09859071738117,80.26965980562062,PASS,none
TN_VARDAH_2016_138692,TN_VARDAH_2016,95ead1da01b69f1b,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,114.02,13.11468427835315,80.26442797387637,PASS,none
TN_VARDAH_2016_168450,TN_VARDAH_2016,ecd762773802fee2,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,19.93,13.129375686598426,80.26546174399141,PASS,none
TN_VARDAH_2016_019932,TN_VARDAH_2016,53f317ba60efe667,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,35.92,13.026128128241972,80.2784232394458,PASS,none
TN_VARDAH_2016_041729,TN_VARDAH_2016,18b35210138ddce1,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,23.45,13.044479130085515,80.2761201351548,PASS,none
TN_VARDAH_2016_066389,TN_VARDAH_2016,1de4c109ba72fdd7,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,68.25,13.059571985370935,80.28294240205305,PASS,none
TN_VARDAH_2016_091136,TN_VARDAH_2016,e4b851e1c06ae2bb,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,461.33,13.08264929773446,80.28121146196968,PASS,none
TN_VARDAH_2016_116034,TN_VARDAH_2016,f84d6d4b1e2dfee3,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,74.64,13.094141628189135,80.28852021273863,PASS,none
TN_VARDAH_2016_116068,TN_VARDAH_2016,b3af27783d03d706,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,200.74,13.097884227794415,80.2808461248572,PASS,none
TN_VARDAH_2016_143639,TN_VARDAH_2016,e82a234c2f6c427d,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,16.73,13.118174886758661,80.28581434446411,PASS,none
TN_VARDAH_2016_173333,TN_VARDAH_2016,76943a88ec6e7fa1,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,358.97,13.128011966700658,80.28572363750105,PASS,none
TN_VARDAH_2016_203015,TN_VARDAH_2016,37919a2f7bd51cb2,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,12.0,13.147616895743564,80.28529961854188,PASS,none
TN_VARDAH_2016_091996,TN_VARDAH_2016,d260f59fd0751233,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,17.54,13.074437892765781,80.28935743233572,PASS,none
TN_VARDAH_2016_116389,TN_VARDAH_2016,662145f1d76bdef0,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,1143.18,13.089059154473551,80.2892428339994,PASS,none
TN_VARDAH_2016_116976,TN_VARDAH_2016,82518e40533c6763,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,179.54,13.101115712387367,80.2891061338308,PASS,none
TN_VARDAH_2016_144106,TN_VARDAH_2016,8acabfe0bacb0a72,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,181.81,13.114021438665764,80.28927217473847,PASS,none
TN_VARDAH_2016_173527,TN_VARDAH_2016,4578f7f36c5fecae,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,38.59,13.13461659943609,80.28903791007043,PASS,none
TN_VARDAH_2016_203179,TN_VARDAH_2016,9c1866b2860b1962,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,166.68,13.156529671341097,80.28907587982452,PASS,none
TN_VARDAH_2016_122127,TN_VARDAH_2016,345923915d8e6ac3,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,184.94,13.095866724746967,80.30283633218144,PASS,none
TN_VARDAH_2016_148992,TN_VARDAH_2016,b9de650bccb5e09e,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,43.53,13.107110227177346,80.30397886755915,PASS,none
TN_VARDAH_2016_000015,TN_VARDAH_2016,efe711ac97565cfd,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,107.24,13.017734965866804,80.20179615977729,PASS,none
TN_VARDAH_2016_000081,TN_VARDAH_2016,c20a082379d1e874,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,25.51,13.02385559286119,80.20239809595648,PASS,none
TN_VARDAH_2016_021836,TN_VARDAH_2016,770792824661aa98,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,19.19,13.04177910716326,80.19700568202862,PASS,none
TN_VARDAH_2016_046567,TN_VARDAH_2016,956c947b13956a98,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,79.82,13.054824148364771,80.19627045076625,PASS,none
TN_VARDAH_2016_071305,TN_VARDAH_2016,775a5f087903943f,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,96.79,13.071627250315686,80.19770291821351,PASS,none
TN_VARDAH_2016_074358,TN_VARDAH_2016,2d6f0769c273d64f,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,47.21,13.082698262389867,80.19939795413866,PASS,none
TN_VARDAH_2016_096266,TN_VARDAH_2016,052df9a2c84ed566,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,54.88,13.09948533766887,80.19883755102067,PASS,none
TN_VARDAH_2016_123819,TN_VARDAH_2016,7735cd7022ced955,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,74.51,13.115974711590539,80.20643797527644,PASS,none
TN_VARDAH_2016_153545,TN_VARDAH_2016,c44f35c1150f26be,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,68.71,13.134521061945893,80.20218858154126,PASS,none
TN_VARDAH_2016_183203,TN_VARDAH_2016,039a72ffbf76455f,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,16.25,13.150297661419899,80.20460898800184,PASS,none
TN_VARDAH_2016_000094,TN_VARDAH_2016,317ce71c12f7a1be,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,52.35,13.025568525558253,80.21350033576076,PASS,none
TN_VARDAH_2016_021908,TN_VARDAH_2016,d5040f442d70cc97,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,105.3,13.042215948160438,80.21422035794127,PASS,none
TN_VARDAH_2016_046590,TN_VARDAH_2016,ac4e00cbc4020592,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,198.97,13.05368328530382,80.21202006915098,PASS,none
TN_VARDAH_2016_071301,TN_VARDAH_2016,a5e8f2fd552d8b10,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,44.6,13.069953895451485,80.21404230617391,PASS,none
TN_VARDAH_2016_075329,TN_VARDAH_2016,2d156dafdaf0c645,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,348.95,13.082730031901404,80.21061953319133,PASS,none
TN_VARDAH_2016_096420,TN_VARDAH_2016,4891725d13ea1cf2,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,20.07,13.098368192065912,80.21153879243123,PASS,none
TN_VARDAH_2016_123859,TN_VARDAH_2016,18192df59bb7b1b3,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,31.18,13.114016465440631,80.21218891158577,PASS,none
TN_VARDAH_2016_153570,TN_VARDAH_2016,c04eb60140d76b3c,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,48.34,13.130926370282719,80.2088874989268,PASS,none
TN_VARDAH_2016_183247,TN_VARDAH_2016,5c8e2a52e495de56,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,76.99,13.15764658425272,80.21110800146805,PASS,none
TN_VARDAH_2016_005012,TN_VARDAH_2016,999f666dc047bd73,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,174.39,13.019791546127564,80.22668857135652,PASS,none
TN_VARDAH_2016_005079,TN_VARDAH_2016,559dccb9f3402434,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,138.15,13.024311018589609,80.2225901720121,PASS,none
TN_VARDAH_2016_026794,TN_VARDAH_2016,57e521b950ebf094,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,52.81,13.04378314008006,80.22562072544707,PASS,none
TN_VARDAH_2016_051539,TN_VARDAH_2016,59bb5886f33fbe95,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,327.09,13.061984854809511,80.22918088970901,PASS,none
TN_VARDAH_2016_076279,TN_VARDAH_2016,175d4c5480678117,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,593.25,13.071081771567613,80.2226153402178,PASS,none
TN_VARDAH_2016_101186,TN_VARDAH_2016,b4cdefd0129d75bf,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,66.02,13.088323760165443,80.22411365262803,PASS,none
TN_VARDAH_2016_101249,TN_VARDAH_2016,69f869a3a10b7693,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,148.82,13.099393116676643,80.2299703108709,PASS,none
TN_VARDAH_2016_128766,TN_VARDAH_2016,f14894eecf5c5714,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,153.15,13.115321912088072,80.22673707054247,PASS,none
TN_VARDAH_2016_158527,TN_VARDAH_2016,6bc95f55490052bc,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,39.47,13.131773723436579,80.23094275069445,PASS,none
TN_VARDAH_2016_188138,TN_VARDAH_2016,ab1ab02da40a91f9,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,31.54,13.152683618207224,80.2286917163347,PASS,none
TN_VARDAH_2016_009963,TN_VARDAH_2016,e709fa22f7ea3886,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,84.06,13.012828134398704,80.24521573694358,PASS,none
TN_VARDAH_2016_010033,TN_VARDAH_2016,dca442d716fac18d,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,116.64,13.026192354610156,80.23645386884397,PASS,none
TN_VARDAH_2016_031744,TN_VARDAH_2016,78d1c267c20cfb91,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,139.8,13.040598218153518,80.24307770484192,PASS,none
TN_VARDAH_2016_056458,TN_VARDAH_2016,633c2b7bb135ebf1,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,43.91,13.053258908492328,80.23804733526069,PASS,none
TN_VARDAH_2016_081217,TN_VARDAH_2016,dc19cfb5810edf45,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,129.65,13.073093009379669,80.23789530414108,PASS,none
TN_VARDAH_2016_106154,TN_VARDAH_2016,bf5f2c29af796893,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,51.46,13.086242162784634,80.2408368205447,PASS,none
TN_VARDAH_2016_106226,TN_VARDAH_2016,909c76e85e4acca6,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,100.85,13.097795982830503,80.24055700089285,PASS,none
TN_VARDAH_2016_133724,TN_VARDAH_2016,7ebcd32b21cdec65,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,28.33,13.11687810433776,80.24148898555171,PASS,none
TN_VARDAH_2016_163447,TN_VARDAH_2016,4d4bc79257af96ce,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,45.6,13.13216082968786,80.24619553652171,PASS,none
TN_VARDAH_2016_193140,TN_VARDAH_2016,12f23754069036f3,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,94.34,13.150976619464927,80.2481965267236,PASS,none
TN_VARDAH_2016_010015,TN_VARDAH_2016,98140c9c0f898b4f,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,123.7,13.008014951098854,80.2495154387552,PASS,none
TN_VARDAH_2016_010209,TN_VARDAH_2016,45cd6fd86e70b6d6,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,47.14,13.025948374488143,80.25134790788991,PASS,none
TN_VARDAH_2016_031823,TN_VARDAH_2016,d2b5117f7015ec02,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,56.81,13.041145097788357,80.24969318397774,PASS,none
TN_VARDAH_2016_056502,TN_VARDAH_2016,c550f4e68601c49d,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,293.68,13.063831816321509,80.24911059284686,PASS,none
TN_VARDAH_2016_081279,TN_VARDAH_2016,30b21a1b56168931,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,29.49,13.08087834141288,80.25048562348371,PASS,none
TN_VARDAH_2016_106182,TN_VARDAH_2016,8222c07f136536d3,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,191.64,13.094089621801755,80.25164242554129,PASS,none
TN_VARDAH_2016_106450,TN_VARDAH_2016,4f2632db4722284d,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,61.02,13.099971030174702,80.24998430340452,PASS,none
TN_VARDAH_2016_133785,TN_VARDAH_2016,e961e7e288051164,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,66.77,13.119070449609112,80.24988115592913,PASS,none
TN_VARDAH_2016_163469,TN_VARDAH_2016,6eee57343b749955,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,43.97,13.133801326897697,80.25065890794264,PASS,none
TN_VARDAH_2016_193168,TN_VARDAH_2016,ea8ea49b8f888da2,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,129.27,13.152436638020804,80.24929543114735,PASS,none
TN_VARDAH_2016_014983,TN_VARDAH_2016,06548ab53d3698dd,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,1170.94,13.0215593314577,80.27010542111258,PASS,none
TN_VARDAH_2016_036720,TN_VARDAH_2016,1ec28476fee6822c,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,92.46,13.040500284624622,80.26533327446008,PASS,none
TN_VARDAH_2016_061411,TN_VARDAH_2016,fa4a786f6ef22906,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,147.2,13.058693119526064,80.27036605805135,PASS,none
TN_VARDAH_2016_086165,TN_VARDAH_2016,042c9ddaea0f0b71,TRUE,TRUE,data/tamil_nadu/buildings/validated/TN_VARDAH_2016_buildings.gpkg,70.06,13.074039109158202,80.26808308122152,PASS,none
